gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
ACZ81_RS05280,ACZ81_RS05280,chemotaxis response regulator protein-glutamate methylesterase,no_significant,09130 Environmental Information Processing // 09140 Cellular Processes // 09180 Brite Hierarchies,09132 Signal transduction // 09142 Cell motility // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02030 Bacterial chemotaxis [PATH:ko02030] // 02022 Two-component system [BR:ko02022] // 02035 Bacterial motility proteins [BR:ko02035],"K03412  cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]",1310.1223110978303,-0.2323152463561529,0.17486337480335767,-0,1,1,treatment_long.term_vs_ref,1128,HOT1A3,WP_014975914.1
ACZ81_RS05285,ACZ81_RS05285,ParA family protein,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,03036 Chromosome and associated proteins [BR:ko03036] // 04812 Cytoskeleton proteins [BR:ko04812],"K03496  parA, soj; chromosome partitioning protein",627.5670479257298,-1.1123685929754803,0.24434184166523396,-2.5061961913771187,0.01220378836394583,0.09143553719643249,treatment_long.term_vs_ref,762,HOT1A3,WP_014948652.1
ACZ81_RS05290,ACZ81_RS05290,chemotaxis protein CheW,no_significant,09130 Environmental Information Processing // 09140 Cellular Processes // 09180 Brite Hierarchies,09132 Signal transduction // 09142 Cell motility // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02030 Bacterial chemotaxis [PATH:ko02030] // 02035 Bacterial motility proteins [BR:ko02035],K03408  cheW; purine-binding chemotaxis protein CheW,1751.0617236149312,-1.0025459369219576,0.26790592537499547,-1.875829869080088,0.06067864511301953,0.3407871980170583,treatment_long.term_vs_ref,804,HOT1A3,WP_014948653.1
ACZ81_RS05295,ACZ81_RS05295,chemotaxis protein CheW,no_significant,09130 Environmental Information Processing // 09140 Cellular Processes // 09180 Brite Hierarchies,09132 Signal transduction // 09142 Cell motility // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02030 Bacterial chemotaxis [PATH:ko02030] // 02035 Bacterial motility proteins [BR:ko02035],K03408  cheW; purine-binding chemotaxis protein CheW,2532.164853438946,-0.7660006209467204,0.18770953952521957,-1.4170863218754104,0.1564576911074603,0.7015648404214934,treatment_long.term_vs_ref,489,HOT1A3,WP_014948654.1
ACZ81_RS05300,ACZ81_RS05300,DUF2802 domain-containing protein,no_significant,,,,,215.9869544983897,-0.5379479736961668,0.1696820203774991,-0.22364168938902437,0.8230361217236584,1,treatment_long.term_vs_ref,432,HOT1A3,WP_061485042.1
ACZ81_RS05305,metA,homoserine O-succinyltransferase,no_significant,09100 Metabolism,09102 Energy metabolism // 09105 Amino acid metabolism,00920 Sulfur metabolism [PATH:ko00920] // 00270 Cysteine and methionine metabolism [PATH:ko00270],K00651  metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31],201.44898756594014,0.05209507176083719,0.2346938384386792,0,1,1,treatment_long.term_vs_ref,936,HOT1A3,WP_039224879.1
ACZ81_RS05310,ACZ81_RS05310,homocysteine S-methyltransferase family protein,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09106 Metabolism of other amino acids // 09108 Metabolism of cofactors and vitamins,00270 Cysteine and methionine metabolism [PATH:ko00270] // 00450 Selenocompound metabolism [PATH:ko00450] // 00670 One carbon pool by folate [PATH:ko00670],"K00548  metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]",248.73677821439253,0.442942698250312,0.1837556095236197,0,1,1,treatment_long.term_vs_ref,1065,HOT1A3,WP_061485044.1
ACZ81_RS05315,metH,methionine synthase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09106 Metabolism of other amino acids // 09108 Metabolism of cofactors and vitamins,00270 Cysteine and methionine metabolism [PATH:ko00270] // 00450 Selenocompound metabolism [PATH:ko00450] // 00670 One carbon pool by folate [PATH:ko00670],"K00548  metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]",519.7170456582552,0.3137466074180213,0.11281354708078258,0,1,1,treatment_long.term_vs_ref,2622,HOT1A3,WP_061485046.1
ACZ81_RS05320,ACZ81_RS05320,DUF938 domain-containing protein,no_significant,,,,,107.6704982556332,0.18892799168099844,0.19755624346106815,0,1,1,treatment_long.term_vs_ref,588,HOT1A3,WP_061485050.1
ACZ81_RS05325,ACZ81_RS05325,pyrimidine/purine nucleoside phosphorylase,no_significant,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230] // 00240 Pyrimidine metabolism [PATH:ko00240],K09913  ppnP; purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2],136.13708362389025,0.22411280766380265,0.17169184976667332,0,1,1,treatment_long.term_vs_ref,282,HOT1A3,WP_014948660.1
ACZ81_RS05330,ACZ81_RS05330,methyl-accepting chemotaxis protein,no_significant,,,,,572.5628769958364,-0.21765844758748637,0.1605867467757674,-0,1,1,treatment_long.term_vs_ref,2019,HOT1A3,WP_061485052.1
ACZ81_RS05335,ACZ81_RS05335,LysR family transcriptional regulator,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03576  metR; LysR family transcriptional regulator, regulator for metE and metH",209.70379329731324,-0.08015438231890788,0.19005340188627942,-0,1,1,treatment_long.term_vs_ref,831,HOT1A3,WP_232376018.1
ACZ81_RS05340,ACZ81_RS05340,hydrogen peroxide-inducible genes activator,no_significant,09140 Cellular Processes // 09180 Brite Hierarchies,09145 Cellular community - prokaryotes // 09182 Protein families: genetic information processing,02026 Biofilm formation - Escherichia coli [PATH:ko02026] // 03000 Transcription factors [BR:ko03000],"K04761  oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator",425.0755638849611,-0.48637518789820317,0.21110627900971113,-0,1,1,treatment_long.term_vs_ref,966,HOT1A3,WP_061485055.1
ACZ81_RS05345,ACZ81_RS05345,carbonic anhydrase,down,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],"K01673  cynT, can; carbonic anhydrase [EC:4.2.1.1]",15011.19205440726,-2.12870180891818,0.3532041129334136,-4.6112198280806105,4.003129282140802e-6,8.427978600956331e-5,treatment_long.term_vs_ref,651,HOT1A3,WP_014948664.1
ACZ81_RS05350,ACZ81_RS05350,SulP family inorganic anion transporter,down,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03321  TC.SULP; sulfate permease, SulP family",17017.26361854224,-1.777641869096751,0.3727371991044074,-3.427728362413516,6.086541481095555e-4,0.007305705430205244,treatment_long.term_vs_ref,1635,HOT1A3,WP_014948665.1
ACZ81_RS05365,ACZ81_RS05365,TonB-dependent receptor,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,286.2904294744868,-0.21969928223008575,0.2602559300529753,-0,1,1,treatment_long.term_vs_ref,2421,HOT1A3,WP_061485061.1
ACZ81_RS05370,betI,transcriptional regulator BetI,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K02167  betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes",736.0700136673195,0.525338935277458,0.24521166637143893,0.10333494997369083,0.9176971380141948,1,treatment_long.term_vs_ref,558,HOT1A3,WP_081106132.1
ACZ81_RS05375,ACZ81_RS05375,M13 family metallopeptidase,up,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K07386  pepO; putative endopeptidase [EC:3.4.24.-],1389.0606160112213,1.2669729553520963,0.15537400804614468,4.9363015410165145,7.961797600303458e-7,1.9714212045531268e-5,treatment_long.term_vs_ref,2073,HOT1A3,WP_014975918.1
ACZ81_RS05380,ACZ81_RS05380,GNAT family N-acetyltransferase,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09919  K09919; uncharacterized protein,176.7203002016663,1.1081533381755797,0.23147339807237421,2.6273141675892706,0.008606183514037734,0.06872727078045955,treatment_long.term_vs_ref,1311,HOT1A3,WP_061485065.1
ACZ81_RS05385,ACZ81_RS05385,recombination regulator RecX,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03565  recX; regulatory protein,103.49995369429828,0.32395592949456414,0.23440719287275985,0,1,1,treatment_long.term_vs_ref,456,HOT1A3,WP_061485067.1
ACZ81_RS05390,alaS,alanine--tRNA ligase,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09181 Protein families: metabolism // 09182 Protein families: genetic information processing,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970] // 01007 Amino acid related enzymes [BR:ko01007] // 03016 Transfer RNA biogenesis [BR:ko03016],"K01872  AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]",3732.393927968727,-0.017687421903455708,0.13075063111747437,-0,1,1,treatment_long.term_vs_ref,2595,HOT1A3,WP_061485069.1
ACZ81_RS05395,csrA,carbon storage regulator CsrA,no_significant,09130 Environmental Information Processing // 09140 Cellular Processes // 09180 Brite Hierarchies,09132 Signal transduction // 09145 Cellular community - prokaryotes // 09182 Protein families: genetic information processing,02020 Two-component system [PATH:ko02020] // 05111 Biofilm formation - Vibrio cholerae [PATH:ko05111] // 02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025] // 02026 Biofilm formation - Escherichia coli [PATH:ko02026] // 03019 Messenger RNA biogenesis [BR:ko03019],K03563  csrA; carbon storage regulator,2660.041990253101,-0.47035305036132324,0.3659900667379464,-0,1,1,treatment_long.term_vs_ref,189,HOT1A3,WP_012517705.1
ACZ81_RS05415,ACZ81_RS05415,acyl-CoA thioesterase,down,"NA","NA","NA","NA",6219.009799944759,-2.275920018355944,0.29381142891818635,-6.0444211612015275,1.4994735274182086e-9,6.41676877983205e-8,treatment_long.term_vs_ref,431,HOT1A3,
ACZ81_RS05420,ACZ81_RS05420,OadG family protein,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09183 Protein families: signaling and cellular processes,00620 Pyruvate metabolism [PATH:ko00620] // 02000 Transporters [BR:ko02000],K01573  oadG; oxaloacetate decarboxylase (Na+ extruding) subunit gamma,399.5421851260013,-0.904867869783145,0.20450170038892343,-1.9797775226962082,0.0477285331375595,0.28087778021311177,treatment_long.term_vs_ref,285,HOT1A3,WP_061485071.1
ACZ81_RS05425,oadA,sodium-extruding oxaloacetate decarboxylase subunit alpha,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09183 Protein families: signaling and cellular processes,00620 Pyruvate metabolism [PATH:ko00620] // 02000 Transporters [BR:ko02000],K01571  oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2],1459.0870715941958,-0.47897867454747856,0.14898581403588076,-0,1,1,treatment_long.term_vs_ref,1818,HOT1A3,WP_061485073.1
ACZ81_RS05430,ACZ81_RS05430,sodium ion-translocating decarboxylase subunit beta,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09111 Xenobiotics biodegradation and metabolism // 09183 Protein families: signaling and cellular processes,00620 Pyruvate metabolism [PATH:ko00620] // 00650 Butanoate metabolism [PATH:ko00650] // 00362 Benzoate degradation [PATH:ko00362] // 02000 Transporters [BR:ko02000],"K20509  madB, oadB, gcdB, mmdB; carboxybiotin decarboxylase [EC:7.2.4.1]",624.412614862326,0.0036001393517383464,0.1660476138654009,0,1,1,treatment_long.term_vs_ref,1128,HOT1A3,WP_014948675.1
ACZ81_RS05435,ACZ81_RS05435,ATP-binding cassette domain-containing protein,no_significant,09130 Environmental Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09131 Membrane transport // 09175 Drug resistance: antimicrobial // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503] // 02000 Transporters [BR:ko02000],K19230  sapF; cationic peptide transport system ATP-binding protein,102.80008742953662,0.34659342981087005,0.25474004213503687,0,1,1,treatment_long.term_vs_ref,804,HOT1A3,WP_014948676.1
ACZ81_RS05440,ACZ81_RS05440,ATP-binding cassette domain-containing protein,no_significant,09130 Environmental Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09131 Membrane transport // 09175 Drug resistance: antimicrobial // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503] // 02000 Transporters [BR:ko02000],K19229  sapD; cationic peptide transport system ATP-binding protein,237.13146385175227,0.37706492434672906,0.1809919689244693,0,1,1,treatment_long.term_vs_ref,993,HOT1A3,WP_014948677.1
ACZ81_RS05445,ACZ81_RS05445,ABC transporter permease subunit,no_significant,09130 Environmental Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09131 Membrane transport // 09175 Drug resistance: antimicrobial // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503] // 02000 Transporters [BR:ko02000],K19228  sapC; cationic peptide transport system permease protein,133.4908471377659,0.24949939764415618,0.17149220435722196,0,1,1,treatment_long.term_vs_ref,891,HOT1A3,WP_014948678.1
ACZ81_RS05450,ACZ81_RS05450,ABC transporter permease,no_significant,09130 Environmental Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09131 Membrane transport // 09175 Drug resistance: antimicrobial // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503] // 02000 Transporters [BR:ko02000],K19227  sapB; cationic peptide transport system permease protein,96.23115515577592,0.1894642757492427,0.21597150971301277,0,1,1,treatment_long.term_vs_ref,966,HOT1A3,WP_014948679.1
ACZ81_RS05455,ACZ81_RS05455,ABC transporter substrate-binding protein,no_significant,09130 Environmental Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09131 Membrane transport // 09175 Drug resistance: antimicrobial // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503] // 02000 Transporters [BR:ko02000],K19226  sapA; cationic peptide transport system substrate-binding protein,457.83918452315544,0.06059983044042181,0.15150049988962783,0,1,1,treatment_long.term_vs_ref,1758,HOT1A3,WP_014975926.1
ACZ81_RS05460,pspF,phage shock protein operon transcriptional activator,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K03974  pspF; psp operon transcriptional activator,1700.800552604555,-0.5289763123369381,0.17467667409220863,-0.16588541365083484,0.8682471266699594,1,treatment_long.term_vs_ref,1119,HOT1A3,WP_061485076.1
ACZ81_RS05465,pspA,phage shock protein PspA,no_significant,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99998 Others,K03969  pspA; phage shock protein A,30748.195787356566,0.8140728137687064,0.5401716040832396,0.5814315513710496,0.5609496379717671,1,treatment_long.term_vs_ref,681,HOT1A3,WP_014948682.1
ACZ81_RS05470,pspB,envelope stress response membrane protein PspB,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K03970  pspB; phage shock protein B,13193.987962043046,0.4427939370577003,0.4837624374599637,0,1,1,treatment_long.term_vs_ref,237,HOT1A3,WP_014948683.1
ACZ81_RS05475,pspC,envelope stress response membrane protein PspC,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,03000 Transcription factors [BR:ko03000] // 02048 Prokaryotic defense system [BR:ko02048],K03973  pspC; phage shock protein C,12511.495234267459,0.6065259590629225,0.48430775840161,0.21995509511244776,0.8259061271403121,1,treatment_long.term_vs_ref,444,HOT1A3,WP_014948684.1
ACZ81_RS05480,phhA,phenylalanine 4-monooxygenase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09108 Metabolism of cofactors and vitamins,"00360 Phenylalanine metabolism [PATH:ko00360] // 00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400] // 00790 Folate biosynthesis [PATH:ko00790]","K00500  phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]",2868.6267372762477,-0.12343213597388417,0.12667993464927285,-0,1,1,treatment_long.term_vs_ref,798,HOT1A3,WP_014948685.1
