gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
TX50_RS02140,recO,DNA repair protein RecO,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09124 Replication and repair // 09182 Protein families: genetic information processing,03440 Homologous recombination [PATH:ko03440] // 03400 DNA repair and recombination proteins [BR:ko03400],K03584  recO; DNA repair protein RecO (recombination protein O),133.93489689095344,0.04126078735451016,0.1983081787797745,0,1,1,treatment_long.term_vs_ref,777,MED4,WP_011132034.1
TX50_RS02145,TX50_RS02145,2-deoxyribose-5-phosphate aldolase,down,,,,,158.35964200103564,-2.186484744666373,0.42169187956067905,-3.9993294308236673,6.352220943065962e-5,6.039496219715022e-4,treatment_long.term_vs_ref,657,MED4,WP_011132035.1
TX50_RS02150,raiA,ribosome-associated translation inhibitor RaiA,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K05808  yhbH; putative sigma-54 modulation protein,1171.2851274065958,-1.2849389086960596,0.25217632255562006,-3.112659034525073,0.0018541008843991553,0.011692187209782427,treatment_long.term_vs_ref,582,MED4,WP_011132036.1
TX50_RS02155,lipB,lipoyl(octanoyl) transferase LipB,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785],K03801  lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181],26.456663086759786,0.4411267384824884,0.2974474277177551,0,1,1,treatment_long.term_vs_ref,642,MED4,WP_011132037.1
TX50_RS02160,TX50_RS02160,AMP-binding protein,no_significant,09100 Metabolism // 09140 Cellular Processes // 09150 Organismal Systems // 09180 Brite Hierarchies,09103 Lipid metabolism // 09141 Transport and catabolism // 09143 Cell growth and death // 09145 Cellular community - prokaryotes // 09152 Endocrine system // 09159 Environmental adaptation // 09181 Protein families: metabolism // 09183 Protein families: signaling and cellular processes,00061 Fatty acid biosynthesis [PATH:ko00061] // 00071 Fatty acid degradation [PATH:ko00071] // 04146 Peroxisome [PATH:ko04146] // 04216 Ferroptosis [PATH:ko04216] // 02024 Quorum sensing [PATH:ko02024] // 04920 Adipocytokine signaling pathway [PATH:ko04920] // 03320 PPAR signaling pathway [PATH:ko03320] // 04714 Thermogenesis [PATH:ko04714] // 01004 Lipid biosynthesis proteins [BR:ko01004] // 04147 Exosome [BR:ko04147],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",229.32974725012053,-0.6285174761053645,0.1563185117832921,-0.822151353919817,0.4109907610835648,0.9999696470458388,treatment_long.term_vs_ref,1923,MED4,WP_011132038.1
TX50_RS02165,TX50_RS02165,YlqD family protein,no_significant,,,,,2098.8521319574365,-0.9682373285261843,0.19254355248474847,-2.431851508314067,0.01502186441629105,0.06826111918579315,treatment_long.term_vs_ref,444,MED4,WP_011132039.1
TX50_RS02170,TX50_RS02170,hypothetical protein,no_significant,,,,,22.09931291778772,0.39546306680264026,0.30785745727505737,0,1,1,treatment_long.term_vs_ref,309,MED4,WP_011132040.1
TX50_RS02175,TX50_RS02175,hypothetical protein,no_significant,,,,,54.96104704261209,1.377894584384137,0.265963548731973,3.3008079060820577,9.640686442573544e-4,0.006523296592894654,treatment_long.term_vs_ref,192,MED4,WP_036930912.1
TX50_RS02180,TX50_RS02180,2-oxo acid dehydrogenase subunit E2,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00020 Citrate cycle (TCA cycle) [PATH:ko00020] // 00620 Pyruvate metabolism [PATH:ko00620],"K00627  DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]",3339.5818427621716,0.023824492504371485,0.1437636582758814,0,1,1,treatment_long.term_vs_ref,1365,MED4,WP_011132041.1
TX50_RS02185,queA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K07568  queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17],96.27881240947745,-0.3651350537264772,0.3288797194107524,-0,1,1,treatment_long.term_vs_ref,1122,MED4,WP_011132042.1
TX50_RS02190,cysK,cysteine synthase A,no_significant,09100 Metabolism,09102 Energy metabolism // 09105 Amino acid metabolism,00920 Sulfur metabolism [PATH:ko00920] // 00270 Cysteine and methionine metabolism [PATH:ko00270],K01738  cysK; cysteine synthase [EC:2.5.1.47],16221.04160251567,0.7443320311910779,0.2017215675648737,1.2112340496883196,0.22580571644132935,0.6381765217716838,treatment_long.term_vs_ref,984,MED4,WP_011132043.1
TX50_RS02195,TX50_RS02195,PLP-dependent transferase,no_significant,09100 Metabolism,09102 Energy metabolism // 09105 Amino acid metabolism // 09106 Metabolism of other amino acids,00920 Sulfur metabolism [PATH:ko00920] // 00270 Cysteine and methionine metabolism [PATH:ko00270] // 00450 Selenocompound metabolism [PATH:ko00450],K01739  metB; cystathionine gamma-synthase [EC:2.5.1.48],154.14021752235118,-0.18484924619887053,0.21930067888752128,-0,1,1,treatment_long.term_vs_ref,1467,MED4,WP_011132044.1
TX50_RS02200,TX50_RS02200,PLP-dependent aspartate aminotransferase family protein,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09105 Amino acid metabolism // 09106 Metabolism of other amino acids // 09183 Protein families: signaling and cellular processes,"00260 Glycine, serine and threonine metabolism [PATH:ko00260] // 00270 Cysteine and methionine metabolism [PATH:ko00270] // 00450 Selenocompound metabolism [PATH:ko00450] // 04147 Exosome [BR:ko04147]",K01758  CTH; cystathionine gamma-lyase [EC:4.4.1.1],934.9102592718999,-0.9816235000002466,0.2575187821727558,-1.8702461076301249,0.061449649586851264,0.22470936949511292,treatment_long.term_vs_ref,1161,MED4,WP_011132045.1
TX50_RS02205,rpsD,30S ribosomal protein S4,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09182 Protein families: genetic information processing,03010 Ribosome [PATH:ko03010] // 03011 Ribosome [BR:ko03011],"K02986  RP-S4, rpsD; small subunit ribosomal protein S4",14692.30133338108,-0.26279323320245934,0.27250242686381876,-0,1,1,treatment_long.term_vs_ref,606,MED4,WP_011132046.1
TX50_RS02210,yidD,membrane protein insertion efficiency factor YidD,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K08998  K08998; uncharacterized protein,144.061135769595,-0.19893235765417033,0.2215329036346347,-0,1,1,treatment_long.term_vs_ref,234,MED4,WP_011132047.1
TX50_RS02215,TX50_RS02215,glutaredoxin family protein,no_significant,,,,,268.13226306530413,-0.18499182792856592,0.15091249822978656,-0,1,1,treatment_long.term_vs_ref,300,MED4,WP_011132048.1
TX50_RS02220,TX50_RS02220,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",no_significant,09100 Metabolism // 09180 Brite Hierarchies,09105 Amino acid metabolism // 09107 Glycan biosynthesis and metabolism // 09181 Protein families: metabolism,00300 Lysine biosynthesis [PATH:ko00300] // 00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],"K01928  murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",80.88467752723218,0.35969035555847767,0.21959884202300958,0,1,1,treatment_long.term_vs_ref,1533,MED4,WP_011132049.1
TX50_RS02225,TX50_RS02225,SDR family NAD(P)-dependent oxidoreductase,no_significant,,,,,55.03036546670122,0.3340550563976956,0.22033719376092784,0,1,1,treatment_long.term_vs_ref,702,MED4,WP_011132050.1
TX50_RS02230,TX50_RS02230,aminotransferase class V-fold PLP-dependent enzyme,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99985 Amino acid metabolism,K11325  K11325; L-cysteine/cystine lyase,199.36867674151208,-1.4314781558276808,0.3477104116269346,-2.6788906074721806,0.007386652160417952,0.03741763143555979,treatment_long.term_vs_ref,1179,MED4,WP_011132051.1
TX50_RS02235,TX50_RS02235,methyltransferase domain-containing protein,no_significant,09160 Human Diseases,09161 Cancer: overview,05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],K07755  AS3MT; arsenite methyltransferase [EC:2.1.1.137],696.4194755161551,-0.36170310994639937,0.1641625270805364,-0,1,1,treatment_long.term_vs_ref,792,MED4,WP_011132052.1
TX50_RS02240,TX50_RS02240,DUF4278 domain-containing protein,up,,,,,63334.051894059296,3.9164391162679366,0.35632045151306324,9.588108405679558,8.97146605236377e-22,6.930457525451012e-20,treatment_long.term_vs_ref,171,MED4,WP_071812982.1
TX50_RS02245,TX50_RS02245,hypothetical protein,down,,,,,212.28826829843754,-1.7251754584007792,0.30279475713718895,-4.046224148609291,5.205039550360822e-5,5.079022803352087e-4,treatment_long.term_vs_ref,237,MED4,WP_225866763.1
TX50_RS02250,TX50_RS02250,NifU family protein,no_significant,,,,,650.7396064333777,0.5061276904132428,0.2383710582165093,0.025706520158487914,0.9794914232424313,1,treatment_long.term_vs_ref,243,MED4,WP_011132054.1
TX50_RS02255,TX50_RS02255,malate:quinone oxidoreductase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020] // 00620 Pyruvate metabolism [PATH:ko00620],K00116  mqo; malate dehydrogenase (quinone) [EC:1.1.5.4],321.2418656591336,0.8536946620313247,0.16051626994901388,2.203481691567289,0.027560815995152456,0.1148264109101408,treatment_long.term_vs_ref,1491,MED4,WP_011132055.1
TX50_RS02260,lepA,translation elongation factor 4,up,09160 Human Diseases,09171 Infectious disease: bacterial,05134 Legionellosis [PATH:ko05134],K03596  lepA; GTP-binding protein LepA,530.0987335976037,1.3460453522679199,0.1874041838356422,4.514548901479816,6.345168025809741e-6,7.346845680259387e-5,treatment_long.term_vs_ref,1806,MED4,WP_011132056.1
TX50_RS02265,TX50_RS02265,ABC transporter permease,no_significant,09140 Cellular Processes // 09180 Brite Hierarchies,09145 Cellular community - prokaryotes // 09183 Protein families: signaling and cellular processes,02024 Quorum sensing [PATH:ko02024] // 02000 Transporters [BR:ko02000],K02034  ABC.PE.P1; peptide/nickel transport system permease protein,168.55695791335066,-0.11332936413936422,0.1678359696095368,-0,1,1,treatment_long.term_vs_ref,741,MED4,WP_036930981.1
TX50_RS02270,TX50_RS02270,RNA methyltransferase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00556  trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34],117.13241382003109,1.0450548954165422,0.22639642494224468,2.407524304129756,0.016061093126097273,0.07157996792255852,treatment_long.term_vs_ref,669,MED4,WP_011132058.1
TX50_RS02275,TX50_RS02275,hypothetical protein,no_significant,,,,,87.5394605594333,0.9794524244194234,0.45270176286295777,1.0590911362643922,0.28955827630595266,0.7651908913073099,treatment_long.term_vs_ref,201,MED4,WP_036930908.1
TX50_RS02280,TX50_RS02280,DUF393 domain-containing protein,no_significant,,,,,149.12820898903877,-0.2239275604687888,0.26323095185706585,-0,1,1,treatment_long.term_vs_ref,390,MED4,WP_011132059.1
TX50_RS02285,TX50_RS02285,TIGR03643 family protein,no_significant,,,,,27.88104831386822,1.0837718429720111,0.32621507489575857,1.7895305517642137,0.07352941171293823,0.26015940709119745,treatment_long.term_vs_ref,234,MED4,WP_011132060.1
TX50_RS02290,TX50_RS02290,cryptochrome/photolyase family protein,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K06876  phrB; (6-4)DNA photolyase [EC:4.1.99.13],85.917599821405,0.655348707403214,0.22610930834276902,0.6870513582205742,0.4920503649162508,1,treatment_long.term_vs_ref,1488,MED4,WP_011132061.1
TX50_RS02300,TX50_RS02300,16S rRNA (cytosine(967)-C(5))-methyltransferase,up,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03500  rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]",318.87610547103014,1.7671668947819499,0.36564397295776796,3.46557577452072,5.290974071669692e-4,0.0038772592604251416,treatment_long.term_vs_ref,1311,MED4,WP_011132062.1
TX50_RS02305,TX50_RS02305,transglycosylase domain-containing protein,no_significant,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09175 Drug resistance: antimicrobial // 09181 Protein families: metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01501 beta-Lactam resistance [PATH:ko01501] // 01003 Glycosyltransferases [BR:ko01003] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K05366  mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],131.2596537802781,-0.7047707883867396,0.23135099488837865,-0.8851087434723874,0.37609798417083923,0.9422779225036971,treatment_long.term_vs_ref,1761,MED4,WP_011132063.1
TX50_RS02310,chlG,chlorophyll synthase ChlG,down,09100 Metabolism // 09180 Brite Hierarchies,09108 Metabolism of cofactors and vitamins // 09181 Protein families: metabolism,00860 Porphyrin metabolism [PATH:ko00860] // 01006 Prenyltransferases [BR:ko01006],"K04040  chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]",1429.2707384412536,-1.095527515113952,0.16877998141241235,-3.528425054502086,4.180403036242849e-4,0.0031505964346318057,treatment_long.term_vs_ref,945,MED4,WP_011132064.1
TX50_RS02315,TX50_RS02315,DUF2862 domain-containing protein,no_significant,,,,,567.4589846741084,-0.16641876338609746,0.2950789408336932,-0,1,1,treatment_long.term_vs_ref,228,MED4,WP_011132065.1
TX50_RS02320,hisF,imidazole glycerol phosphate synthase subunit HisF,no_significant,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],K02500  hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],185.03134198045964,-0.12261917648484093,0.22347967872760513,-0,1,1,treatment_long.term_vs_ref,765,MED4,WP_011132066.1
TX50_RS02325,ubiE,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],"K23095  MENG, menG; demethylphylloquinol methyltransferase [EC:2.1.1.329]",25.585380468273428,0.6007010446861365,0.34570519300768454,0.2912916748806202,0.7708282540060307,1,treatment_long.term_vs_ref,699,MED4,WP_011132067.1
TX50_RS02330,TX50_RS02330,DUF721 domain-containing protein,no_significant,,,,,37.973982376205335,0.1692662703499219,0.28814401885403007,0,1,1,treatment_long.term_vs_ref,480,MED4,WP_152556153.1
TX50_RS02335,TX50_RS02335,biotin--[acetyl-CoA-carboxylase] ligase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09108 Metabolism of cofactors and vitamins // 09182 Protein families: genetic information processing,00780 Biotin metabolism [PATH:ko00780] // 03000 Transcription factors [BR:ko03000],"K03524  birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",119.62355889814077,1.3558543312569913,0.2939274741466724,2.911787452811956,0.0035936707802313784,0.020128899173863974,treatment_long.term_vs_ref,747,MED4,WP_011132069.1
TX50_RS02340,TX50_RS02340,ABC transporter ATP-binding protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02003  ABC.CD.A; putative ABC transport system ATP-binding protein,319.74769191996614,-0.3958699736105351,0.1160417138085416,-0,1,1,treatment_long.term_vs_ref,684,MED4,WP_011132070.1
TX50_RS02345,TX50_RS02345,"NAD(P)H-quinone oxidoreductase subunit N",no_significant,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05573  ndhB; NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2],3354.597463567268,-0.4057802235326101,0.2639771654502845,-0,1,1,treatment_long.term_vs_ref,1518,MED4,WP_011132071.1
TX50_RS02350,topA,type I DNA topoisomerase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032] // 03400 DNA repair and recombination proteins [BR:ko03400],K03168  topA; DNA topoisomerase I [EC:5.6.2.1],2537.44465974407,-0.7281247758901724,0.12387342512429565,-1.84159577133893,0.06553430005610673,0.23777023934250857,treatment_long.term_vs_ref,2610,MED4,WP_011132072.1
TX50_RS02355,TX50_RS02355,hypothetical protein,no_significant,,,,,12.623309636202832,-0.5143099774606253,0.364955944993468,-0.039210150312475295,0.9687228410819585,1,treatment_long.term_vs_ref,582,MED4,WP_011132073.1
TX50_RS02360,TX50_RS02360,DUF2232 domain-containing protein,no_significant,,,,,42.76189437260966,-0.3122379902718132,0.251559287880889,-0,1,1,treatment_long.term_vs_ref,636,MED4,WP_011132074.1
TX50_RS02365,TX50_RS02365,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,no_significant,,,,,95.97356678440904,0.3936130055927392,0.20292552023225388,0,1,1,treatment_long.term_vs_ref,1155,MED4,WP_011132075.1
