gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
ACZ81_RS02685	cgtA	Obg family GTPase CgtA	WP_014948151.1		8535	9621	8905	1765	4994	12351	6391	12452	17027	4164	4331	2057	8641	4177	2732	2661	2179	6351	4713	4032	3803	3186	3566	3299	1443	3850	4247	4542	2252	0	0	0	0	0	0
ACZ81_RS02690		S24/S26 family peptidase	WP_232375989.1		229	459	262	24	74	263	250	173	297	165	57	36	449	97	69	68	42	298	240	139	419	308	218	245	92	185	112	143	0	0	0	0	0	0	0
ACZ81_RS02695	sodN	superoxide dismutase, Ni	WP_061439385.1		716	1942	669	58	107	340	564	283	618	508	179	34	854	156	90	74	69	659	410	42	771	656	505	487	21	350	333	353	0	0	0	0	0	0	0
ACZ81_RS02700		hypothetical protein	WP_014978232.1		765	1462	630	41	61	288	484	151	375	525	144	65	476	77	78	53	43	331	262	29	399	318	313	297	8	196	204	284	0	0	0	0	0	0	0
ACZ81_RS02705		hypothetical protein	WP_014948155.1		1008	2150	904	23	150	395	650	131	304	586	228	104	522	134	80	74	65	420	261	48	510	429	366	448	114	229	199	311	0	0	0	0	0	0	0
ACZ81_RS02710	folA	type 3 dihydrofolate reductase	WP_039231980.1		166	149	67	85	155	312	196	465	548	43	43	29	399	273	143	153	77	232	335	613	270	253	267	235	365	179	129	118	0	0	0	0	0	0	0
ACZ81_RS02715	rpoS	RNA polymerase sigma factor RpoS	WP_145912146.1		165334	94805	19828	15209	37534	114818	33156	80239	150302	42343	25471	13075	167532	69024	43732	8391	6719	19023	14193	6874	17452	15033	12437	14606	2566	15200	20193	15550	1552	0	4	0	0	0	0
ACZ81_RS02720		peptidoglycan DD-metalloendopeptidase family protein	WP_203229263.1		30564	25679	3906	4180	5632	19567	9829	19502	26325	7674	2370	1388	13696	11093	7584	3686	2780	3803	3599	5725	3905	3303	3552	2786	3390	3466	5157	1941	1252	0	0	0	0	0	0
ACZ81_RS02725		DedA family protein	WP_014948159.1		91	58	23	37	219	304	124	333	578	50	37	86	176	110	126	75	49	229	213	158	169	147	176	159	80	162	159	175	14	0	0	0	0	0	0
ACZ81_RS02730		protein-L-isoaspartate(D-aspartate) O-methyltransferase	WP_014948160.1		763	794	187	172	793	1671	912	1578	2910	363	242	191	1446	1095	745	426	383	1323	919	1376	848	602	687	685	381	904	945	858	366	0	0	0	0	0	0
ACZ81_RS02735	truD	tRNA pseudouridine(13) synthase TruD	WP_061439392.1		339	343	45	48	246	690	351	739	983	114	65	91	955	519	254	169	123	699	392	362	297	252	276	247	115	315	444	423	91	0	0	0	0	0	0
ACZ81_RS02740	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	WP_170826500.1		169	144	14	46	82	243	99	305	403	56	16	37	379	203	81	45	56	241	184	223	116	108	75	123	73	77	147	102	0	0	0	0	0	0	0
ACZ81_RS02745	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	WP_061439395.1		237	249	36	93	234	453	141	671	1144	83	86	57	1046	306	177	91	47	531	348	99	311	249	176	169	26	279	359	247	137	0	0	0	0	0	0
ACZ81_RS02750	ftsB	cell division protein FtsB	WP_014948164.1		183	177	36	44	223	359	164	576	950	93	32	44	441	276	138	95	54	265	225	141	257	185	140	165	40	214	205	187	6	0	0	0	0	0	0
ACZ81_RS02755		TIGR03545 family protein	WP_061439398.1		1613	2390	620	305	1126	2403	1224	3164	5322	791	544	527	2986	1966	1372	758	601	1834	1465	1218	1515	1157	1063	1088	403	1259	1504	1234	18	0	0	0	0	0	0
ACZ81_RS02760		methyl-accepting chemotaxis protein	WP_061439400.1		8071	8659	2597	1074	1929	5408	2868	5898	6460	2767	1561	739	2539	2888	1865	1248	939	1772	1257	2319	1309	1136	783	1037	912	1169	1337	1075	21	0	0	0	0	0	0
ACZ81_RS02765		Lrp/AsnC family transcriptional regulator	WP_014948167.1		22	46	10	4	5	22	11	28	46	14	5	4	22	14	8	5	0	11	31	28	24	15	17	10	5	3	8	7	0	0	0	0	0	0	0
ACZ81_RS02770		zinc-dependent alcohol dehydrogenase family protein	WP_061439403.1		160	164	75	40	94	199	76	205	258	77	141	32	264	135	135	70	33	166	105	73	75	74	96	86	66	124	151	139	0	0	0	0	0	0	0
ACZ81_RS02780	putA	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	WP_061439404.1		19025	23482	15215	3543	9368	26264	12294	20436	33277	9591	8892	4506	17818	9273	6157	4629	4221	12809	8532	10263	7113	5831	5081	5949	3606	7401	8076	8077	1555	0	0	0	0	0	0
ACZ81_RS02785		TIGR04211 family SH3 domain-containing protein	WP_061439406.1		1084	1103	463	247	1457	2499	1391	3076	3525	399	287	298	2136	1646	974	879	711	2391	1631	3186	1072	961	1138	970	1102	1360	1377	995	51	0	0	0	0	0	0
ACZ81_RS02790		CYTH domain-containing protein	WP_039224442.1		1317	882	220	180	611	1725	918	1684	2397	296	281	270	1447	951	602	590	315	1256	913	1497	781	646	734	873	797	1044	1202	1115	13	0	0	0	0	0	0
ACZ81_RS02795		helix-turn-helix domain-containing protein	WP_061439409.1		233	130	51	60	208	499	284	347	549	51	70	84	206	160	117	127	92	335	221	339	188	118	171	166	192	290	265	301	4	0	0	0	0	0	0
ACZ81_RS02800	mutH	DNA mismatch repair endonuclease MutH	WP_039224444.1		293	310	113	51	248	477	302	696	902	101	57	71	291	310	170	114	130	431	278	168	235	177	212	179	159	227	302	228	0	0	0	0	0	0	0
ACZ81_RS02805	rppH	RNA pyrophosphohydrolase	WP_014948179.1		6265	3559	1719	1011	2450	7238	3585	5027	6332	1537	1425	1045	3322	4042	2697	2648	2023	3776	3698	7995	3378	3022	2943	3210	3873	3029	3231	2840	897	0	3	0	0	0	0
ACZ81_RS02810	ptsP	phosphoenolpyruvate--protein phosphotransferase	WP_039224899.1		1826	1448	246	449	1686	3796	1593	3436	5761	581	580	718	2735	2194	1562	1060	897	3652	2436	2307	2461	2022	1758	2150	1068	2170	3284	2238	159	1	0	0	0	0	0
ACZ81_RS02815		sulfite exporter TauE/SafE family protein	WP_061439411.1		135	148	37	98	236	534	236	489	606	78	92	78	304	446	170	142	148	597	370	456	297	237	231	261	194	344	376	340	20	0	0	0	0	0	0
ACZ81_RS02820	lgt	prolipoprotein diacylglyceryl transferase	WP_014975613.1		238	262	76	167	368	646	335	787	1007	93	72	71	597	458	332	146	124	609	443	353	379	365	264	308	295	271	375	336	55	0	0	0	0	0	0
ACZ81_RS02825		thymidylate synthase	WP_014948183.1		450	588	158	297	565	1941	845	1609	2911	213	241	217	757	1061	594	418	332	1362	1312	1619	1105	839	828	1074	1002	1117	1199	1118	103	0	0	0	0	0	0
ACZ81_RS02830		response regulator	WP_039224447.1		106	218	42	71	245	464	203	629	879	59	72	70	186	230	134	106	98	553	355	286	327	305	159	275	95	307	514	303	0	0	0	0	0	0	0
ACZ81_RS02835		sensor domain-containing diguanylate cyclase	WP_081106057.1		119	120	33	34	49	287	118	271	271	36	33	30	73	111	135	101	82	246	174	257	145	124	97	129	130	168	147	167	3	0	0	0	0	0	0
ACZ81_RS02840		response regulator	WP_061486922.1		1606	2290	654	365	1055	3101	1560	3480	4625	824	555	401	592	1178	672	585	484	1255	1119	1494	1082	903	796	1045	825	1094	823	944	0	0	0	0	0	0	0
ACZ81_RS02845		MFS transporter	WP_014975617.1		844	1605	240	90	397	1735	854	1938	2779	337	127	212	446	475	267	141	118	319	232	272	276	210	186	220	95	410	341	298	4	0	0	0	0	0	0
ACZ81_RS02850		hypothetical protein	WP_014948188.1		3774	3588	1746	591	981	3312	2314	3846	3835	1137	454	364	808	1657	1101	867	595	890	917	2832	720	658	620	808	1446	825	600	581	160	0	0	0	0	0	0
ACZ81_RS02855		DUF3530 family protein	WP_061439413.1		4112	2303	1282	333	578	1495	1437	2686	1729	1291	576	948	961	507	262	127	79	168	245	122	150	133	86	75	32	136	136	81	0	0	0	0	0	0	0
ACZ81_RS02860	rluA	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	WP_014975619.1		53	144	4	2	44	173	51	152	294	10	29	10	324	132	61	43	26	66	85	75	81	72	67	48	20	43	48	62	68	0	0	0	0	0	0
ACZ81_RS02865	rapA	RNA polymerase-associated protein RapA	WP_061439415.1		925	1921	358	303	1326	2220	999	3613	4585	580	334	226	5713	1730	1153	416	409	1841	1073	622	1005	776	915	696	345	894	1213	820	623	0	0	0	0	0	0
ACZ81_RS02870		DUF4019 domain-containing protein	WP_061439417.1		179	222	54	26	202	463	212	397	521	80	54	55	245	247	181	118	64	240	133	222	132	160	150	155	155	169	160	163	0	0	0	0	0	0	0
ACZ81_RS02875		hypothetical protein	WP_061439418.1		116	131	31	25	128	389	152	262	550	31	34	27	212	108	77	91	60	359	248	329	273	234	150	158	99	142	194	146	0	0	0	0	0	0	0
ACZ81_RS02880		PhoH family protein	WP_061439421.1		2223	1837	215	408	1248	2441	1259	3361	5170	408	315	364	2730	1673	1126	605	396	1616	1251	686	1239	941	1075	1155	491	1469	1651	1407	223	0	1	0	0	0	0
ACZ81_RS02885		PLP-dependent aminotransferase family protein	WP_061439423.1		626	471	102	79	193	545	329	607	782	219	94	75	504	257	166	139	83	303	203	197	192	184	166	149	97	191	268	188	0	0	0	0	0	0	0
ACZ81_RS02890	ccoG	cytochrome c oxidase accessory protein CcoG	WP_061439425.1		29	48	45	9	50	109	49	62	148	14	10	21	81	54	29	23	29	33	38	78	30	29	40	51	23	45	27	22	0	0	0	0	0	0	0
ACZ81_RS02895		hypothetical protein	WP_231506399.1		232	262	132	74	190	352	183	479	764	111	53	47	338	173	114	75	78	155	183	171	157	118	122	143	73	124	107	103	0	0	0	0	0	0	0
ACZ81_RS02905		tryptophan 7-halogenase	WP_061439430.1		3382	2476	717	226	550	1977	1310	1428	1757	845	611	503	4319	1317	838	674	583	719	534	568	555	484	359	448	323	364	608	518	0	0	0	0	0	0	0
ACZ81_RS02910	cysG	siroheme synthase CysG	WP_061439437.1		348	486	80	167	356	962	517	1401	1553	87	90	182	759	473	299	158	148	770	480	446	409	295	382	318	252	454	591	578	126	0	0	0	0	0	0
ACZ81_RS02915		DEAD/DEAH box helicase	WP_061439439.1		5795	6769	1127	1653	7706	15866	5834	17353	30165	2692	1715	3290	11061	7276	4557	2683	2236	10846	7099	4356	6347	5094	5122	5861	1890	7623	8372	7694	13919	1	0	0	0	0	0
ACZ81_RS02920	prsT	PEP-CTERM system TPR-repeat protein PrsT	WP_061439441.1		2556	2283	706	618	1823	4182	1446	3438	5294	991	784	870	3368	2714	1765	1114	867	3270	2387	2004	2217	1968	1731	1809	897	1830	2502	2135	0	0	0	0	0	0	0
ACZ81_RS02925		IS1182 family transposase	WP_061439450.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS02930		ion transporter	WP_061439458.1		97	83	17	9	124	205	139	186	269	24	27	53	191	131	83	60	51	107	79	149	82	57	61	52	74	95	65	40	42	0	0	0	0	0	0
ACZ81_RS02935	tolC	outer membrane channel protein TolC	WP_049587315.1		4418	5059	1071	730	3201	7160	4789	6894	9663	1353	1151	1130	8046	4331	2746	3315	2557	16349	10771	10233	13825	10909	4069	3355	1846	3832	4730	4186	206	0	0	0	0	0	0
ACZ81_RS02940	nudF	ADP-ribose diphosphatase	WP_049587314.1		269	202	107	73	185	501	205	666	905	117	75	117	635	390	248	143	134	362	398	406	264	298	293	236	201	271	335	206	209	0	0	0	0	0	0
ACZ81_RS02945		DUF1249 domain-containing protein	WP_014978277.1		351	488	108	56	254	781	226	807	1286	184	121	134	592	335	237	139	106	385	364	205	343	261	255	222	112	201	345	200	0	0	0	0	0	0	0
ACZ81_RS02950		metallophosphoesterase	WP_061439460.1		264	397	50	90	287	640	258	752	966	88	80	154	560	284	168	97	174	444	300	256	293	212	218	218	130	201	359	300	0	0	0	0	0	0	0
ACZ81_RS02955		esterase YqiA	WP_061439462.1		57	93	16	13	91	215	77	225	282	38	26	58	222	103	66	49	29	124	115	69	94	104	80	64	32	75	78	61	24	0	0	0	0	0	0
ACZ81_RS02960	parE	DNA topoisomerase IV subunit B	WP_061439465.1		975	1218	185	319	910	2085	807	2267	2436	379	273	488	1584	1298	780	722	510	2280	1489	1466	1481	1177	1020	1036	590	1407	1641	1281	349	0	0	0	0	0	0
ACZ81_RS02970		hypothetical protein	WP_061439472.1		398	348	163	92	464	1102	389	1035	1297	190	185	195	546	456	337	341	198	860	715	611	682	562	384	554	185	645	701	579	0	0	0	0	0	0	0
ACZ81_RS02975		hypothetical protein	WP_061439473.1		94	106	12	66	165	394	110	327	487	51	43	67	140	261	117	94	89	231	234	147	209	175	98	170	30	180	171	187	0	0	0	0	0	0	0
ACZ81_RS02980		Hsp70 family protein	WP_061439474.1		423	670	188	368	865	1847	513	1760	2329	262	256	348	1003	1075	726	408	362	1309	1170	708	1036	905	661	973	221	746	933	850	0	0	0	0	0	0	0
ACZ81_RS02985		ATP-binding protein	WP_231506401.1		339	321	91	150	367	1030	311	990	1083	186	158	206	472	479	349	218	192	711	552	515	485	435	290	370	179	446	470	450	0	0	0	0	0	0	0
ACZ81_RS02990		hypothetical protein	WP_061439478.1		70	146	48	97	179	475	113	439	679	50	49	53	185	177	155	39	71	274	308	230	291	283	163	265	83	162	170	171	0	0	0	0	0	0	0
ACZ81_RS02995		peptidoglycan-binding protein	WP_061439480.1		96	170	75	66	154	459	132	516	529	41	71	65	275	193	115	90	83	309	340	264	261	243	155	183	94	174	158	227	0	0	0	0	0	0	0
ACZ81_RS03000		ISAs1 family transposase	WP_061439482.1		404	546	199	130	467	1243	408	1033	1525	183	187	203	1212	621	366	251	167	699	530	456	533	392	427	341	238	440	514	547	419	0	0	0	0	0	0
ACZ81_RS03005		hypothetical protein	WP_061486923.1		196	239	112	41	183	486	166	528	530	89	106	134	241	172	93	75	44	206	124	140	113	99	107	105	86	174	202	90	0	0	0	0	0	0	0
ACZ81_RS03010		HAD family phosphatase	WP_061439484.1		635	589	220	139	318	666	297	609	1008	176	124	141	836	443	298	142	139	621	525	339	513	387	226	234	126	248	270	306	2	0	0	0	0	0	0
ACZ81_RS03015		hypothetical protein	WP_061439486.1		826	718	272	252	532	1518	821	1326	1293	280	317	318	1011	853	521	278	276	864	542	965	549	419	344	393	478	596	652	509	16	0	0	0	0	0	0
ACZ81_RS03020		hypothetical protein	WP_014975645.1		206	232	76	52	328	427	328	927	804	93	47	20	639	463	328	230	160	490	373	713	305	230	285	165	296	239	321	143	159	0	0	0	0	0	0
ACZ81_RS03025		hypothetical protein	WP_044556911.1		22174	16212	7072	2457	4877	16495	15634	14376	4877	15105	10332	16957	1235	3801	2244	1784	1154	2072	1397	3270	1733	1359	411	300	759	1003	1265	462	5900	0	0	0	0	0	0
ACZ81_RS03030	epmB	EF-P beta-lysylation protein EpmB	WP_061439488.1		402	446	205	179	670	1249	488	1456	2459	290	177	193	1572	812	532	159	102	887	644	283	540	472	544	384	168	542	570	435	103	0	0	0	0	0	0
ACZ81_RS03035	efp	elongation factor P	WP_014975647.1		5403	4342	1368	1012	3276	6290	3325	7005	5684	1507	904	1789	3743	3530	2195	1970	1516	3958	2779	5503	2289	1758	2146	1760	2460	2763	3401	1998	2689	0	0	0	0	0	0
ACZ81_RS03040	epmA	elongation factor P--(R)-beta-lysine ligase	WP_061439490.1		499	606	71	121	502	1171	351	1033	1705	141	146	300	1131	511	380	190	152	570	502	341	354	330	314	273	113	362	380	357	2	0	0	0	0	0	0
ACZ81_RS03045		TonB-dependent receptor	WP_061439492.1		15472	12894	4846	2096	5600	11068	5487	16346	19095	2925	1862	1294	9877	4399	2614	2626	2138	2710	2129	2347	1430	1190	2266	1719	1412	1735	2213	2191	190	0	0	0	0	0	0
ACZ81_RS03050		hypothetical protein	WP_061439494.1		571	386	95	63	201	502	274	590	725	78	62	44	502	282	116	191	143	249	200	228	213	187	175	123	104	137	147	210	0	0	0	0	0	0	0
ACZ81_RS03055		GNAT family N-acetyltransferase	WP_061439496.1		287	197	126	43	144	336	192	311	445	69	136	73	242	225	144	118	130	234	145	251	93	109	97	109	93	154	203	139	0	0	0	0	0	0	0
ACZ81_RS03060		peptidylprolyl isomerase	WP_080986480.1		152	186	63	63	165	408	154	313	366	62	26	88	274	195	133	93	60	220	182	304	193	166	139	149	135	114	140	141	157	0	0	0	0	0	0
ACZ81_RS03065		methyltransferase	WP_061439498.1		585	658	192	173	660	1468	372	1484	2706	301	239	354	1615	719	365	206	150	1062	730	281	560	475	614	583	158	743	736	675	97	0	0	0	0	0	0
ACZ81_RS03070		hypothetical protein	WP_061439499.1		1169	1149	315	359	795	1743	476	1083	1514	629	356	555	1785	1847	1055	569	502	1350	912	445	1107	931	577	592	223	520	695	593	0	0	0	0	0	0	0
ACZ81_RS03075		alpha-ketoglutarate-dependent dioxygenase AlkB	WP_039224473.1		152	232	131	10	50	269	108	221	436	59	46	105	336	148	79	94	39	240	189	186	144	106	60	108	26	109	116	80	13	0	0	0	0	0	0
ACZ81_RS03080		BolA/IbaG family iron-sulfur metabolism protein	WP_061439501.1		543	375	168	68	216	509	303	559	685	158	116	116	410	239	155	192	162	303	340	611	298	186	222	226	315	174	233	211	0	0	0	0	0	0	0
ACZ81_RS03085		phosphatase PAP2 family protein	WP_014948227.1		601	441	167	109	354	1026	404	701	807	179	179	221	530	366	284	218	153	575	435	583	323	252	329	250	310	385	434	354	0	0	0	0	0	0	0
ACZ81_RS03090		nucleotidyltransferase family protein	WP_061439503.1		119	110	43	23	152	238	117	182	271	55	37	91	203	141	66	89	71	206	128	138	99	71	92	91	75	143	112	86	11	0	0	0	0	0	0
ACZ81_RS03095		nitrate regulatory protein	WP_061486924.1		79	84	42	10	19	116	77	126	91	41	7	6	99	83	46	27	37	353	316	534	319	221	123	370	179	282	236	341	34	0	0	0	0	0	0
ACZ81_RS03100		hypothetical protein	WP_014948232.1		220	76	54	49	100	279	155	367	410	63	43	57	227	145	109	67	58	144	169	226	187	128	158	124	171	105	91	72	45	0	0	0	0	0	0
ACZ81_RS03105		SulP family inorganic anion transporter	WP_014978293.1		926	1199	632	374	2209	3038	1726	6029	7202	444	296	326	4276	2205	1331	713	641	3820	2141	1659	1456	1220	1238	1000	1010	2040	2187	1275	1599	0	0	0	0	0	0
ACZ81_RS03110	nirB	nitrite reductase large subunit NirB	WP_061439511.1		148	110	59	37	80	160	96	120	155	28	20	26	112	143	74	44	37	392	198	120	196	160	153	2168	285	1732	1627	1524	11	0	0	0	0	0	0
ACZ81_RS03115	nirD	nitrite reductase small subunit NirD	WP_014975661.1		7	4	1	10	3	13	13	11	36	0	7	6	19	23	11	9	3	23	21	5	20	4	22	258	24	134	81	184	0	0	0	0	0	0	0
ACZ81_RS03120		nitrate reductase	WP_061439513.1		416	284	88	34	103	185	295	235	294	59	50	22	200	147	148	87	89	190	293	542	235	208	257	2431	4606	518	335	821	9	0	0	0	0	0	0
ACZ81_RS03125	cobA	uroporphyrinogen-III C-methyltransferase	WP_061439515.1		27	41	21	1	46	68	28	45	120	5	12	8	54	37	27	29	12	67	37	32	47	32	37	297	82	76	43	84	1	0	0	0	0	0	0
ACZ81_RS03130		glycosyl transferase family protein	WP_061439517.1		489	435	203	130	503	1020	591	1325	1969	193	152	149	993	685	371	258	286	874	727	812	548	459	585	669	566	663	726	606	15	0	0	0	0	0	0
ACZ81_RS03135		5'-nucleotidase C-terminal domain-containing protein	WP_061439519.1		2137	2258	1138	224	467	1225	888	1412	1670	592	347	184	555	454	341	211	207	304	309	470	399	285	240	237	322	321	254	200	0	0	0	0	0	0	0
ACZ81_RS03140		GGDEF domain-containing protein	WP_061439521.1		2318	2841	1174	266	511	1744	1078	2256	2127	758	481	289	591	587	365	447	314	545	449	656	430	396	294	369	384	413	470	381	0	0	0	0	0	0	0
ACZ81_RS03145		methyl-accepting chemotaxis protein	WP_061439522.1		1961	3908	1474	644	2033	3710	1712	5576	7165	1128	654	430	3032	2171	1336	901	725	1749	1546	1572	1476	1158	954	1118	599	1247	1101	997	107	0	0	0	0	0	0
ACZ81_RS03150		ABC transporter substrate-binding protein	WP_061439524.1		37	36	8	4	12	39	36	28	52	10	4	13	29	40	20	4	6	114	57	33	37	31	18	1348	100	682	424	281	16	0	0	0	0	0	0
ACZ81_RS03155		ABC transporter permease	WP_061439529.1		5	2	2	0	16	13	7	11	12	4	2	6	7	8	1	2	0	19	6	3	12	11	8	477	21	156	177	184	2	0	0	0	0	0	0
ACZ81_RS03160		ABC transporter ATP-binding protein	WP_061439531.1		28	10	3	8	17	22	19	26	71	0	5	6	48	20	4	8	33	26	32	23	13	15	48	492	49	258	136	433	9	0	0	0	0	0	0
ACZ81_RS03165		alginate export family protein	WP_061439534.1		71	131	60	56	71	139	75	132	128	24	43	19	88	104	76	61	29	130	79	162	72	56	59	607	157	141	95	294	0	0	0	0	0	0	0
ACZ81_RS03170		HD domain-containing protein	WP_014948247.1		194	195	71	43	141	284	125	514	488	95	61	40	694	279	181	98	69	324	222	232	214	158	108	101	87	151	181	129	38	0	0	0	0	0	0
ACZ81_RS03175		thiol:disulfide interchange protein DsbA/DsbL	WP_014948248.1		3685	3027	1363	433	1688	3084	2015	4362	4127	1501	612	676	4428	2796	1610	1032	887	2531	1849	2012	1669	1459	1429	1205	901	1605	2032	1481	1069	0	0	0	0	0	0
ACZ81_RS03180		TonB-dependent receptor	WP_216600737.1		996	936	290	337	1420	3100	904	2932	4640	422	316	469	2890	1380	803	462	329	2154	1415	806	1146	950	1135	1064	341	1434	1605	1472	0	0	1	0	0	0	0
ACZ81_RS03185		serine/threonine protein kinase	WP_061439538.1		111	219	34	25	228	309	191	634	837	53	10	77	613	287	139	75	45	321	203	131	226	157	148	161	45	204	295	126	44	0	0	0	0	0	0
ACZ81_RS03190	ccoG	cytochrome c oxidase accessory protein CcoG	WP_014975671.1		1322	1575	647	276	880	2187	1072	1945	2851	596	416	304	1325	1070	581	324	256	1467	1078	968	996	808	619	704	465	776	612	658	50	0	0	0	0	0	0
ACZ81_RS03195		hypothetical protein	WP_039231779.1		2073	2308	1853	289	1573	3305	1307	5024	5579	1015	816	742	3650	1956	1150	819	620	1205	992	1444	915	727	799	949	400	1263	1159	1100	30	0	0	0	0	0	0
ACZ81_RS03200		DUF3016 domain-containing protein	WP_014948252.1		171830	134447	246780	34396	91916	266024	81833	82378	90465	118655	131250	43733	26806	29303	18403	42479	34755	48151	32932	83460	24843	20178	16200	15666	18905	23735	24615	24265	212	0	8	0	0	0	0
ACZ81_RS03205		acyl-CoA dehydrogenase family protein	WP_061439539.1		9991	13350	2161	2385	5410	9057	3941	9912	14773	2940	1609	2324	12305	6332	3991	1636	1485	3723	2271	1365	1940	1687	4624	1752	999	2806	3813	2770	135	0	0	0	0	0	0
ACZ81_RS03210		SDR family oxidoreductase	WP_061439541.1		728	783	275	198	644	1371	485	978	1649	247	219	254	938	586	403	306	246	600	566	880	427	337	412	340	372	338	413	298	0	0	0	0	0	0	0
ACZ81_RS03215		amidohydrolase family protein	WP_061439543.1		265	242	88	65	301	663	200	370	679	89	98	114	357	283	178	106	117	263	184	308	159	143	123	122	108	166	192	161	0	0	0	0	0	0	0
ACZ81_RS03220		mandelate racemase/muconate lactonizing enzyme family protein	WP_061439545.1		684	772	183	171	776	1350	692	1619	3370	241	227	194	2363	1232	665	294	297	1266	977	586	753	686	669	729	309	804	1013	1049	210	0	0	0	0	0	0
ACZ81_RS03225		class II aldolase/adducin family protein	WP_061439547.1		521	625	148	87	428	1000	492	1489	2550	170	130	133	1710	984	564	225	188	895	638	384	478	459	495	530	275	455	732	554	72	0	0	0	0	0	0
ACZ81_RS03230		NUDIX hydrolase	WP_061439552.1		37	44	6	13	52	157	76	191	253	50	14	31	100	81	35	18	20	82	100	56	61	44	40	50	30	54	46	26	17	0	0	0	0	0	0
ACZ81_RS03235		efflux RND transporter periplasmic adaptor subunit	WP_061439553.1		123	114	66	50	138	299	212	435	650	63	41	52	510	225	84	171	108	516	428	404	440	430	267	246	161	280	256	273	8	0	0	0	0	0	0
ACZ81_RS03240		efflux RND transporter permease subunit	WP_061439554.1		214	281	81	131	273	618	312	589	823	79	97	95	547	369	208	233	143	743	578	576	669	576	355	361	284	307	385	314	3	0	0	0	0	0	0
ACZ81_RS03245		phosphate ABC transporter substrate-binding protein	WP_039224509.1		2826	3967	1489	471	3944	3422	2340	12586	11272	1253	259	388	15212	4238	2753	886	658	1654	1240	809	1396	1204	740	648	369	1131	1620	825	649	0	0	0	0	0	0
ACZ81_RS03250		hypothetical protein	WP_014948263.1		4710	6427	1510	773	3401	7328	2772	13037	10752	2143	718	418	29038	6452	3717	1046	648	3038	1976	1204	2160	1801	1043	1147	400	1819	2337	1720	1551	0	0	0	0	0	0
ACZ81_RS03255		methyl-accepting chemotaxis protein	WP_039224512.1		6656	4412	1058	400	1222	3358	1885	4467	3522	1550	707	670	6791	2277	1379	656	380	1455	1368	1622	1248	1032	727	780	650	822	913	851	319	0	0	0	0	0	0
ACZ81_RS03260	rpoD	RNA polymerase sigma factor RpoD	WP_014948265.1		17410	22642	10422	3603	18974	29329	16269	48070	58627	7289	5267	4836	23071	15824	10141	7416	6165	21386	14419	11169	12656	10614	9093	8445	3704	13118	15007	11061	18971	0	0	0	0	0	0
